n,dimension,trial_index,num_pairs,average_pairwise_cosine_similarity,variance_pairwise_cosine_similarity
2,5,6512,1,0.7016599306264597,0.0
2,5,6513,1,0.8880654058545299,0.0
2,5,6514,1,0.7666510541879129,0.0
2,5,6515,1,0.7019197921287952,0.0
2,5,6516,1,0.7364678781789707,0.0
2,5,6517,1,0.6089297387858978,0.0
2,5,6518,1,0.9205765759617063,0.0
2,5,6519,1,0.5119957154709532,0.0
2,5,6520,1,0.9555927677491908,0.0
2,5,6521,1,0.8190960937916144,0.0
2,5,6522,1,0.934801567560807,0.0
2,5,6523,1,0.90356996717721,0.0
2,5,6524,1,0.9092351947519887,0.0
2,5,6525,1,0.9357006051662764,0.0
2,5,6526,1,0.8177289284958507,0.0
2,5,6527,1,0.9646762493445885,0.0
2,5,6528,1,0.8953932707462096,0.0
2,5,6529,1,0.6511679767736341,0.0
2,5,6530,1,0.9187291006701591,0.0
2,5,6531,1,0.8040111585527332,0.0
2,5,6532,1,0.3827574671418669,0.0
2,5,6533,1,0.937376393138648,0.0
2,5,6534,1,0.7827978254562552,0.0
2,5,6535,1,0.6162216015249892,0.0
2,5,6536,1,0.45385540768561433,0.0
2,5,6537,1,0.8289893376757819,0.0
2,5,6538,1,0.7091717049523818,0.0
2,5,6539,1,0.7029902351228493,0.0
2,5,6540,1,0.7188026940569264,0.0
2,5,6541,1,0.8209718979570797,0.0
2,5,6542,1,0.8566532262093917,0.0
2,5,6543,1,0.9102947900782906,0.0
2,5,6544,1,0.8724653275567558,0.0
2,5,6545,1,0.7776761337595999,0.0
2,5,6546,1,0.9062379088786726,0.0
2,5,6547,1,0.659083758087308,0.0
2,5,6548,1,0.9529100667416792,0.0
2,5,6549,1,0.5508228712162215,0.0
2,5,6550,1,0.8079833274393733,0.0
2,5,6551,1,0.9469590105333766,0.0
2,5,6552,1,0.8734447759274712,0.0
2,5,6553,1,0.9308235375309942,0.0
2,5,6554,1,0.7011078935817437,0.0
2,5,6555,1,0.6016302888576235,0.0
2,5,6556,1,0.9393719123528216,0.0
2,5,6557,1,0.7568948841246403,0.0
2,5,6558,1,0.572887793315419,0.0
2,5,6559,1,0.8942041328607705,0.0
2,5,6560,1,0.8189869155940531,0.0
2,5,6561,1,0.9310487966462588,0.0
2,5,6562,1,0.6620234299694664,0.0
2,5,6563,1,0.8369316614179968,0.0
2,5,6564,1,0.8443954551787312,0.0
2,5,6565,1,0.7506770989196048,0.0
2,5,6566,1,0.617099739149016,0.0
2,5,6567,1,0.7116675590048734,0.0
2,5,6568,1,0.9548589906779603,0.0
2,5,6569,1,0.8466338435138168,0.0
2,5,6570,1,0.861526735298032,0.0
2,5,6571,1,0.7591723236236427,0.0
2,5,6572,1,0.9456408749021691,0.0
2,5,6573,1,0.7045167249342925,0.0
2,5,6574,1,0.6798019953379831,0.0
2,5,6575,1,0.43994724462280044,0.0
2,5,6576,1,0.8594348121716182,0.0
2,5,6577,1,0.9238538474411656,0.0
2,5,6578,1,0.9400208983013745,0.0
2,5,6579,1,0.9386650603681417,0.0
2,5,6580,1,0.9059525524434555,0.0
2,5,6581,1,0.7811965328133134,0.0
2,5,6582,1,0.7843302234771292,0.0
2,5,6583,1,0.7901877490446892,0.0
2,5,6584,1,0.8295837222398589,0.0
2,5,6585,1,0.9518537266006758,0.0
2,5,6586,1,0.8252433739644816,0.0
2,5,6587,1,0.6191052493878463,0.0
2,5,6588,1,0.9538710603535087,0.0
2,5,6589,1,0.8400725477852767,0.0
2,5,6590,1,0.8117576781926741,0.0
2,5,6591,1,0.6625989012367578,0.0
2,5,6592,1,0.9499501217419585,0.0
2,5,6593,1,0.7977032403568372,0.0
2,5,6594,1,0.7542669013382394,0.0
2,5,6595,1,0.8462271206557626,0.0
2,5,6596,1,0.7860626376208479,0.0
2,5,6597,1,0.5125506331888001,0.0
2,5,6598,1,0.76120992874113,0.0
2,5,6599,1,0.5019479464269261,0.0
2,5,6600,1,0.6216958733709661,0.0
2,5,6601,1,0.8566825621665263,0.0
2,5,6602,1,0.8889032663065856,0.0
2,5,6603,1,0.6451999288197903,0.0
2,5,6604,1,0.8452307514111247,0.0
2,5,6605,1,0.5224202794239661,0.0
2,5,6606,1,0.6823032476497376,0.0
2,5,6607,1,0.6598348615051837,0.0
2,5,6608,1,0.7857545042437162,0.0
2,5,6609,1,0.8626236041555061,0.0
2,5,6610,1,0.7012278959700394,0.0
2,5,6611,1,0.8723331117621916,0.0
2,5,6612,1,0.9356753201923207,0.0
2,5,6613,1,0.8507607692718975,0.0
2,5,6614,1,0.8756090704404583,0.0
2,5,6615,1,0.7858208860796857,0.0
2,5,6616,1,0.6342356935021688,0.0
2,5,6617,1,0.9285552797939722,0.0
2,5,6618,1,0.5114953790259578,0.0
2,5,6619,1,0.8902862278764043,0.0
2,5,6620,1,0.9911050021887506,0.0
2,5,6621,1,0.4431681503803906,0.0
2,5,6622,1,0.6966751913912935,0.0
2,5,6623,1,0.8277536929665993,0.0
2,5,6624,1,0.9194952162223774,0.0
2,5,6625,1,0.5349660678849617,0.0
2,5,6626,1,0.9557177008694767,0.0
2,5,6627,1,0.7232015055990373,0.0
2,5,6628,1,0.710526453428069,0.0
2,5,6629,1,0.7149067855007546,0.0
2,5,6630,1,0.8152158918692508,0.0
2,5,6631,1,0.8708078859451805,0.0
2,5,6632,1,0.5031692986915755,0.0
2,5,6633,1,0.9007498689029384,0.0
2,5,6634,1,0.8726068344291598,0.0
2,5,6635,1,0.8528544347328368,0.0
2,5,6636,1,0.6678813038111218,0.0
2,5,6637,1,0.4655362025078815,0.0
2,5,6638,1,0.5830814490584915,0.0
2,5,6639,1,0.9335539145800027,0.0
2,5,6640,1,0.8557819929372067,0.0
2,5,6641,1,0.5616164371836825,0.0
2,5,6642,1,0.7764585157998752,0.0
2,5,6643,1,0.7119567488885614,0.0
2,5,6644,1,0.7623628911237659,0.0
2,5,6645,1,0.8765633005023629,0.0
2,5,6646,1,0.8503929205538726,0.0
2,5,6647,1,0.8541105831813584,0.0
2,5,6648,1,0.7501607751664335,0.0
2,5,6649,1,0.5559691859912027,0.0
2,5,6650,1,0.8630053995944689,0.0
2,5,6651,1,0.870724286772409,0.0
2,5,6652,1,0.8294210984872719,0.0
2,5,6653,1,0.3640494980712238,0.0
2,5,6654,1,0.7379341333075209,0.0
2,5,6655,1,0.868538223361751,0.0
2,5,6656,1,0.7606872783152524,0.0
2,5,6657,1,0.9485631435071129,0.0
2,5,6658,1,0.7294205171901085,0.0
2,5,6659,1,0.7547671813988353,0.0
2,5,6660,1,0.6483394054786163,0.0
2,5,6661,1,0.7835527140286722,0.0
2,5,6662,1,0.7484977995270854,0.0
2,5,6663,1,0.792460374370859,0.0
2,5,6664,1,0.8220595665548045,0.0
2,5,6665,1,0.9869922390008552,0.0
2,5,6666,1,0.9545088747169651,0.0
2,5,6667,1,0.8573973373355699,0.0
2,5,6668,1,0.8222422248833583,0.0
2,5,6669,1,0.8054522770842568,0.0
2,5,6670,1,0.5350069484430584,0.0
2,5,6671,1,0.8172014913562818,0.0
2,5,6672,1,0.9100595020652057,0.0
2,5,6673,1,0.8252947470799162,0.0
2,5,6674,1,0.9539700453905935,0.0
2,5,6675,1,0.8071321125681353,0.0
2,5,6676,1,0.7029872421062595,0.0
2,5,6677,1,0.7129442897292779,0.0
2,5,6678,1,0.9672984611515345,0.0
2,5,6679,1,0.7690332434067151,0.0
2,5,6680,1,0.986383560242992,0.0
2,5,6681,1,0.9718876743268613,0.0
2,5,6682,1,0.5047550460826554,0.0
2,5,6683,1,0.4244836682703533,0.0
2,5,6684,1,0.9539365991987083,0.0
2,5,6685,1,0.7726667224207024,0.0
2,5,6686,1,0.7527667448605262,0.0
2,5,6687,1,0.7876576898588048,0.0
2,5,6688,1,0.8731212583321578,0.0
2,5,6689,1,0.5474881666060496,0.0
2,5,6690,1,0.7286494934737154,0.0
2,5,6691,1,0.8247225452800029,0.0
2,5,6692,1,0.8719763082937675,0.0
2,5,6693,1,0.9713826450687175,0.0
2,5,6694,1,0.6253700344980244,0.0
2,5,6695,1,0.783006856703478,0.0
2,5,6696,1,0.7628260774471147,0.0
2,5,6697,1,0.6329466139353485,0.0
2,5,6698,1,0.9353366632892745,0.0
2,5,6699,1,0.9476639383897287,0.0
2,5,6700,1,0.6925687502679834,0.0
2,5,6701,1,0.8424910132294128,0.0
2,5,6702,1,0.9286296002319517,0.0
2,5,6703,1,0.702938336460983,0.0
2,5,6704,1,0.5662039527435186,0.0
2,5,6705,1,0.5179507022938874,0.0
2,5,6706,1,0.9156094309593336,0.0
2,5,6707,1,0.8110270113969036,0.0
2,5,6708,1,0.8906024630701346,0.0
2,5,6709,1,0.7673240639097837,0.0
2,5,6710,1,0.6029318209806214,0.0
2,5,6711,1,0.5800531285973708,0.0
2,5,6712,1,0.9069567566568845,0.0
2,5,6713,1,0.729196110761051,0.0
2,5,6714,1,0.8004191724702066,0.0
2,5,6715,1,0.7621280048683261,0.0
2,5,6716,1,0.7224059805642559,0.0
2,5,6717,1,0.7432967009496996,0.0
2,5,6718,1,0.6584614065263164,0.0
2,5,6719,1,0.8153324762407932,0.0
2,5,6720,1,0.945922067675272,0.0
2,5,6721,1,0.9009195249375984,0.0
2,5,6722,1,0.3144760958494028,0.0
2,5,6723,1,0.8230023909242735,0.0
2,5,6724,1,0.8911424796309831,0.0
2,5,6725,1,0.8386386741387083,0.0
2,5,6726,1,0.8993882031652438,0.0
2,5,6727,1,0.9196561734699218,0.0
2,5,6728,1,0.6376706406991939,0.0
2,5,6729,1,0.7889077873321325,0.0
2,5,6730,1,0.8932757122109459,0.0
2,5,6731,1,0.8015457789118267,0.0
2,5,6732,1,0.642054336252047,0.0
2,5,6733,1,0.7291176934837427,0.0
2,5,6734,1,0.9538020691922705,0.0
2,5,6735,1,0.650690991452154,0.0
2,5,6736,1,0.49017104922619614,0.0
2,5,6737,1,0.8088166386616581,0.0
2,5,6738,1,0.8729159974257905,0.0
2,5,6739,1,0.7032251971859667,0.0
2,5,6740,1,0.7710286042746788,0.0
2,5,6741,1,0.8187122595830078,0.0
2,5,6742,1,0.8691373449978776,0.0
2,5,6743,1,0.6544768393301291,0.0
2,5,6744,1,0.804081961219909,0.0
2,5,6745,1,0.6947468793880375,0.0
2,5,6746,1,0.5333413213457049,0.0
2,5,6747,1,0.6403898948805452,0.0
2,5,6748,1,0.6633886879646037,0.0
2,5,6749,1,0.9607379105605718,0.0
2,5,6750,1,0.5407493799099428,0.0
2,5,6751,1,0.9103060614741821,0.0
2,5,6752,1,0.7846304228203237,0.0
2,5,6753,1,0.8469396966837645,0.0
2,5,6754,1,0.9058176496459097,0.0
2,5,6755,1,0.8344261245969404,0.0
2,5,6756,1,0.45758748324379594,0.0
2,5,6757,1,0.5037362884642701,0.0
2,5,6758,1,0.9048922636538396,0.0
2,5,6759,1,0.6585106413140877,0.0
2,5,6760,1,0.8552952767682209,0.0
2,5,6761,1,0.5194297418616213,0.0
2,5,6762,1,0.7758764852240119,0.0
2,5,6763,1,0.8613792731496313,0.0
2,5,6764,1,0.8753941819316317,0.0
2,5,6765,1,0.8335081774068128,0.0
2,5,6766,1,0.7562457758605554,0.0
2,5,6767,1,0.6600237365336387,0.0
2,5,6768,1,0.6599300896528765,0.0
2,5,6769,1,0.8213882742947728,0.0
2,5,6770,1,0.7832654066484679,0.0
2,5,6771,1,0.4218259855370782,0.0
2,5,6772,1,0.8210780408694873,0.0
2,5,6773,1,0.900752707215949,0.0
2,5,6774,1,0.8189060260076714,0.0
2,5,6775,1,0.8882012102159503,0.0
2,5,6776,1,0.6676502492435757,0.0
2,5,6777,1,0.910473034660905,0.0
2,5,6778,1,0.7067454542370164,0.0
2,5,6779,1,0.8786272179487942,0.0
2,5,6780,1,0.6693044584253786,0.0
2,5,6781,1,0.4547413390959171,0.0
2,5,6782,1,0.7568486399761636,0.0
2,5,6783,1,0.9195067944877332,0.0
2,5,6784,1,0.8959822754908094,0.0
2,5,6785,1,0.8325029847909822,0.0
2,5,6786,1,0.8190126380522882,0.0
2,5,6787,1,0.6325660011676004,0.0
2,5,6788,1,0.7032218894214988,0.0
2,5,6789,1,0.8177485235976651,0.0
2,5,6790,1,0.974702258554187,0.0
2,5,6791,1,0.9419108397094346,0.0
2,5,6792,1,0.7572931905156165,0.0
2,5,6793,1,0.8277448875765897,0.0
2,5,6794,1,0.8260457053446851,0.0
2,5,6795,1,0.9575673695096919,0.0
2,5,6796,1,0.6904229159695625,0.0
2,5,6797,1,0.7037742948723964,0.0
2,5,6798,1,0.644393741264827,0.0
2,5,6799,1,0.7882116468403624,0.0
2,5,6800,1,0.8708717353652577,0.0
2,5,6801,1,0.7420375490217391,0.0
2,5,6802,1,0.7068867935792496,0.0
2,5,6803,1,0.8249060792015681,0.0
2,5,6804,1,0.9481327571058237,0.0
2,5,6805,1,0.6528612586224922,0.0
2,5,6806,1,0.9027405302801919,0.0
2,5,6807,1,0.8754690273906224,0.0
2,5,6808,1,0.3928655333792928,0.0
2,5,6809,1,0.8552148489614225,0.0
2,5,6810,1,0.8156193198472621,0.0
2,5,6811,1,0.5111707613592216,0.0
2,5,6812,1,0.9800865285861746,0.0
2,5,6813,1,0.7268209651878532,0.0
2,5,6814,1,0.7869704484622151,0.0
2,5,6815,1,0.7334142814559673,0.0
2,5,6816,1,0.9486785545065805,0.0
2,5,6817,1,0.6112313583907731,0.0
2,5,6818,1,0.9279207113166251,0.0
2,5,6819,1,0.8282765412601617,0.0
2,5,6820,1,0.7042254021400105,0.0
2,5,6821,1,0.9704512448142675,0.0
2,5,6822,1,0.7839412394567202,0.0
2,5,6823,1,0.7169714252368258,0.0
2,5,6824,1,0.7925489809308202,0.0
2,5,6825,1,0.612035547497372,0.0
2,5,6826,1,0.7470589575732919,0.0
2,5,6827,1,0.6036459697628854,0.0
2,5,6828,1,0.7758533427630865,0.0
2,5,6829,1,0.7560243051201461,0.0
2,5,6830,1,0.5035558114065368,0.0
2,5,6831,1,0.9116163639079685,0.0
2,5,6832,1,0.9848456406720503,0.0
2,5,6833,1,0.670067451023671,0.0
2,5,6834,1,0.3916782681119024,0.0
2,5,6835,1,0.6826767301502458,0.0
2,5,6836,1,0.812159450050316,0.0
2,5,6837,1,0.7417352842527759,0.0
2,5,6838,1,0.8795686396973504,0.0
2,5,6839,1,0.9208342228367459,0.0
2,5,6840,1,0.6989618570384921,0.0
2,5,6841,1,0.6522200827444857,0.0
2,5,6842,1,0.7409749116155071,0.0
2,5,6843,1,0.9085061752983561,0.0
2,5,6844,1,0.701098611442457,0.0
2,5,6845,1,0.42654671368578156,0.0
2,5,6846,1,0.7453348455925286,0.0
2,5,6847,1,0.9507190363806369,0.0
2,5,6848,1,0.7690545157159461,0.0
2,5,6849,1,0.6806876055254821,0.0
2,5,6850,1,0.8346554528685025,0.0
2,5,6851,1,0.6876245381274654,0.0
2,5,6852,1,0.8523220913469216,0.0
2,5,6853,1,0.5886718266260873,0.0
2,5,6854,1,0.7800747056252716,0.0
2,5,6855,1,0.8214545432719704,0.0
2,5,6856,1,0.938767945376339,0.0
2,5,6857,1,0.8660513513082707,0.0
2,5,6858,1,0.8448369410506977,0.0
2,5,6859,1,0.43944642463569766,0.0
2,5,6860,1,0.8335081769842982,0.0
2,5,6861,1,0.8857330690200637,0.0
2,5,6862,1,0.6664809901795393,0.0
2,5,6863,1,0.45675357713428966,0.0
2,5,6864,1,0.6953520590062376,0.0
2,5,6865,1,0.8855530595850748,0.0
2,5,6866,1,0.8529846938112049,0.0
2,5,6867,1,0.9013651964564676,0.0
2,5,6868,1,0.8052502669358751,0.0
2,5,6869,1,0.8539642182363261,0.0
2,5,6870,1,0.8287222987976827,0.0
2,5,6871,1,0.6059595810456615,0.0
2,5,6872,1,0.3621654810571713,0.0
2,5,6873,1,0.7128500313482586,0.0
2,5,6874,1,0.9462941369115997,0.0
2,5,6875,1,0.8082215338599722,0.0
2,5,6876,1,0.7195079983054795,0.0
2,5,6877,1,0.8025958715753492,0.0
2,5,6878,1,0.9468980775427869,0.0
2,5,6879,1,0.9190852169619279,0.0
2,5,6880,1,0.5656849025372245,0.0
2,5,6881,1,0.9082414103038814,0.0
2,5,6882,1,0.5109470185592689,0.0
2,5,6883,1,0.6252014966610794,0.0
2,5,6884,1,0.7806972692788833,0.0
2,5,6885,1,0.9531013364208544,0.0
2,5,6886,1,0.7782444564581263,0.0
2,5,6887,1,0.9406820109651219,0.0
2,5,6888,1,0.8011229570984676,0.0
2,5,6889,1,0.7521130237723401,0.0
2,5,6890,1,0.9376106607579755,0.0
2,5,6891,1,0.6727630893986151,0.0
2,5,6892,1,0.9469481622961655,0.0
2,5,6893,1,0.7956902057811754,0.0
2,5,6894,1,0.7570825055101594,0.0
2,5,6895,1,0.8139369645502513,0.0
2,5,6896,1,0.612425945602316,0.0
2,5,6897,1,0.7636421576545281,0.0
2,5,6898,1,0.48138920854651235,0.0
2,5,6899,1,0.7458086315544941,0.0
2,5,6900,1,0.7680218741294277,0.0
2,5,6901,1,0.859404994161347,0.0
2,5,6902,1,0.5950702246367157,0.0
2,5,6903,1,0.6409097801325784,0.0
2,5,6904,1,0.8467089273886369,0.0
2,5,6905,1,0.6655727184904712,0.0
2,5,6906,1,0.6431912822354795,0.0
2,5,6907,1,0.8966673951179253,0.0
2,5,6908,1,0.7571119288977847,0.0
2,5,6909,1,0.8507257490522313,0.0
2,5,6910,1,0.9323146442889536,0.0
2,5,6911,1,0.8368780181226123,0.0
2,5,6912,1,0.8860438274346955,0.0
2,5,6913,1,0.5259544837450103,0.0
2,5,6914,1,0.9182972515064718,0.0
2,5,6915,1,0.751903732573423,0.0
2,5,6916,1,0.6313755228407119,0.0
2,5,6917,1,0.8189907020101436,0.0
2,5,6918,1,0.9070669056975313,0.0
2,5,6919,1,0.6711544275122331,0.0
2,5,6920,1,0.9452868228427533,0.0
2,5,6921,1,0.8133036322739691,0.0
2,5,6922,1,0.8454271799904624,0.0
2,5,6923,1,0.8696373253817505,0.0
2,5,6924,1,0.5749575542120657,0.0
2,5,6925,1,0.9372229685527808,0.0
2,5,6926,1,0.8699281813585797,0.0
2,5,6927,1,0.9380225182623653,0.0
2,5,6928,1,0.7285612733877781,0.0
2,5,6929,1,0.9082357612332651,0.0
2,5,6930,1,0.6831967454516498,0.0
2,5,6931,1,0.7597079454776258,0.0
2,5,6932,1,0.815119161447741,0.0
2,5,6933,1,0.933483460586999,0.0
2,5,6934,1,0.7661556536133948,0.0
2,5,6935,1,0.850831860525333,0.0
2,5,6936,1,0.998706341589598,0.0
2,5,6937,1,0.531800332947586,0.0
2,5,6938,1,0.6974434141236933,0.0
2,5,6939,1,0.8817470132538043,0.0
2,5,6940,1,0.8723905027536756,0.0
2,5,6941,1,0.926449458110111,0.0
2,5,6942,1,0.4355627227615278,0.0
2,5,6943,1,0.8950142679047121,0.0
2,5,6944,1,0.8623022942578406,0.0
2,5,6945,1,0.9175764498161946,0.0
2,5,6946,1,0.7474767958522647,0.0
2,5,6947,1,0.8010941235899646,0.0
2,5,6948,1,0.8232152741293239,0.0
2,5,6949,1,0.8628978156095231,0.0
2,5,6950,1,0.845572667450869,0.0
2,5,6951,1,0.928622184557281,0.0
2,5,6952,1,0.7379785858217782,0.0
2,5,6953,1,0.7222661096626006,0.0
2,5,6954,1,0.74816838938646,0.0
2,5,6955,1,0.8937000399211507,0.0
2,5,6956,1,0.879835132132265,0.0
2,5,6957,1,0.5432220326202893,0.0
2,5,6958,1,0.49141688727424554,0.0
2,5,6959,1,0.6595936793621457,0.0
2,5,6960,1,0.7031840236500384,0.0
2,5,6961,1,0.8954135360391264,0.0
2,5,6962,1,0.8611879996174888,0.0
2,5,6963,1,0.7428712951579892,0.0
2,5,6964,1,0.7008696864435457,0.0
2,5,6965,1,0.7799006578570148,0.0
2,5,6966,1,0.6590213608159677,0.0
2,5,6967,1,0.8823974820166335,0.0
2,5,6968,1,0.5525094494869318,0.0
2,5,6969,1,0.936779543038112,0.0
2,5,6970,1,0.8324671709070979,0.0
2,5,6971,1,0.6307106694812293,0.0
2,5,6972,1,0.8899013366566966,0.0
2,5,6973,1,0.6560497243739265,0.0
2,5,6974,1,0.6250329599081142,0.0
2,5,6975,1,0.6438026203101144,0.0
2,5,6976,1,0.7531038709884302,0.0
2,5,6977,1,0.7594305755757508,0.0
2,5,6978,1,0.8469426270321395,0.0
2,5,6979,1,0.8488236896022857,0.0
2,5,6980,1,0.7453407241897202,0.0
2,5,6981,1,0.8122818794252727,0.0
2,5,6982,1,0.9141572411268846,0.0
2,5,6983,1,0.7541802343732389,0.0
2,5,6984,1,0.8457031185457076,0.0
2,5,6985,1,0.7639187659420277,0.0
2,5,6986,1,0.6636476350331452,0.0
2,5,6987,1,0.6980101198579682,0.0
2,5,6988,1,0.5301015208679429,0.0
2,5,6989,1,0.8239807301593634,0.0
2,5,6990,1,0.7573368168797634,0.0
2,5,6991,1,0.6345839717519325,0.0
2,5,6992,1,0.9675877663862374,0.0
2,5,6993,1,0.988745962774818,0.0
2,5,6994,1,0.4138047975027406,0.0
2,5,6995,1,0.9615281817177168,0.0
2,5,6996,1,0.916745939539843,0.0
2,5,6997,1,0.9411861374373305,0.0
2,5,6998,1,0.7509818702166376,0.0
2,5,6999,1,0.4525899522742682,0.0
2,5,7000,1,0.7425383974516299,0.0
2,5,7001,1,0.7063432441824563,0.0
2,5,7002,1,0.6601191786681028,0.0
2,5,7003,1,0.7385423854857918,0.0
2,5,7004,1,0.548156866888224,0.0
2,5,7005,1,0.8174900215263727,0.0
2,5,7006,1,0.922202914543024,0.0
2,5,7007,1,0.8414998946969007,0.0
2,5,7008,1,0.9267198615859549,0.0
2,5,7009,1,0.8613789305885592,0.0
2,5,7010,1,0.6797378489752434,0.0
2,5,7011,1,0.9726559891629994,0.0
2,5,7012,1,0.7606796038657296,0.0
2,5,7013,1,0.971549711043601,0.0
2,5,7014,1,0.8875599415260619,0.0
2,5,7015,1,0.7273853513625562,0.0
2,5,7016,1,0.445293514007323,0.0
2,5,7017,1,0.9677398628407512,0.0
2,5,7018,1,0.7465333155464678,0.0
2,5,7019,1,0.9296553744133982,0.0
2,5,7020,1,0.6951208453680039,0.0
2,5,7021,1,0.7243459860772707,0.0
2,5,7022,1,0.9500992768270835,0.0
2,5,7023,1,0.7566408212141527,0.0
2,5,7024,1,0.7962733685604525,0.0
2,5,7025,1,0.8427631838946185,0.0
2,5,7026,1,0.8482243187651335,0.0
2,5,7027,1,0.6354657139730578,0.0
2,5,7028,1,0.5807223649881561,0.0
2,5,7029,1,0.7557644584591251,0.0
2,5,7030,1,0.8810415468471278,0.0
2,5,7031,1,0.6734503252846175,0.0
2,5,7032,1,0.7283439990541786,0.0
2,5,7033,1,0.9090576910548784,0.0
2,5,7034,1,0.7027364174441771,0.0
2,5,7035,1,0.9213033260769271,0.0
2,5,7036,1,0.7680838505030025,0.0
2,5,7037,1,0.7449642486052919,0.0
2,5,7038,1,0.8971351233573774,0.0
2,5,7039,1,0.4243718201337353,0.0
2,5,7040,1,0.9759626064751062,0.0
2,5,7041,1,0.8181931385399253,0.0
2,5,7042,1,0.8101584627739846,0.0
2,5,7043,1,0.49392709039889277,0.0
2,5,7044,1,0.8980940254313231,0.0
2,5,7045,1,0.8145754101794092,0.0
2,5,7046,1,0.7597119691435047,0.0
2,5,7047,1,0.9475788759609041,0.0
2,5,7048,1,0.9355498544971824,0.0
2,5,7049,1,0.8859292335074698,0.0
2,5,7050,1,0.517196059463725,0.0
2,5,7051,1,0.9346593026021307,0.0
2,5,7052,1,0.7760714461294598,0.0
2,5,7053,1,0.37223939791435096,0.0
2,5,7054,1,0.8543404918878169,0.0
2,5,7055,1,0.7873120992999256,0.0
2,5,7056,1,0.790117439345554,0.0
2,5,7057,1,0.9089296733961694,0.0
2,5,7058,1,0.9401694850021561,0.0
2,5,7059,1,0.9621098583424675,0.0
2,5,7060,1,0.9023758763496466,0.0
2,5,7061,1,0.6377599826879444,0.0
2,5,7062,1,0.8333192170750447,0.0
2,5,7063,1,0.9459032061529472,0.0
2,5,7064,1,0.7241973848699397,0.0
2,5,7065,1,0.8716652454842404,0.0
2,5,7066,1,0.8200040641933714,0.0
2,5,7067,1,0.6715220529349921,0.0
2,5,7068,1,0.7565994220164796,0.0
2,5,7069,1,0.5861490943436322,0.0
2,5,7070,1,0.7439352014412229,0.0
2,5,7071,1,0.8864966493749733,0.0
2,5,7072,1,0.8421170246336346,0.0
2,5,7073,1,0.6903143321668445,0.0
2,5,7074,1,0.7262787563684006,0.0
2,5,7075,1,0.9083104229059609,0.0
2,5,7076,1,0.7272532829179956,0.0
2,5,7077,1,0.9497691587138667,0.0
2,5,7078,1,0.6404964716828896,0.0
2,5,7079,1,0.6339776047127997,0.0
2,5,7080,1,0.9630630623752083,0.0
2,5,7081,1,0.9487373824680961,0.0
2,5,7082,1,0.9139345576625468,0.0
2,5,7083,1,0.893194812823363,0.0
2,5,7084,1,0.5930146501117203,0.0
2,5,7085,1,0.8627649902634904,0.0
2,5,7086,1,0.642005180017472,0.0
2,5,7087,1,0.5760014571572986,0.0
2,5,7088,1,0.7972398786056765,0.0
2,5,7089,1,0.3861598215929172,0.0
2,5,7090,1,0.9077915155203939,0.0
2,5,7091,1,0.5558261371550743,0.0
2,5,7092,1,0.9152139821917539,0.0
2,5,7093,1,0.7699760752533338,0.0
2,5,7094,1,0.8846136320103297,0.0
2,5,7095,1,0.6528084012730347,0.0
2,5,7096,1,0.8515612600534708,0.0
2,5,7097,1,0.8459888677020748,0.0
2,5,7098,1,0.8591971675781124,0.0
2,5,7099,1,0.6903339234846019,0.0
2,5,7100,1,0.8136906136955908,0.0
2,5,7101,1,0.6149735194634334,0.0
2,5,7102,1,0.8434156905246055,0.0
2,5,7103,1,0.5485309268863167,0.0
2,5,7104,1,0.9069190004337006,0.0
2,5,7105,1,0.9162134796465415,0.0
2,5,7106,1,0.8838038388129132,0.0
2,5,7107,1,0.9941918609580488,0.0
2,5,7108,1,0.5100623468480916,0.0
2,5,7109,1,0.5512476961099757,0.0
2,5,7110,1,0.9144233981259103,0.0
2,5,7111,1,0.6666760757185681,0.0
2,5,7112,1,0.9743632637400682,0.0
2,5,7113,1,0.8954808544298516,0.0
2,5,7114,1,0.8536856693038688,0.0
2,5,7115,1,0.7476843881035042,0.0
2,5,7116,1,0.7553672071996176,0.0
2,5,7117,1,0.6647405831859359,0.0
2,5,7118,1,0.8849104455005915,0.0
2,5,7119,1,0.8070762955857635,0.0
2,5,7120,1,0.9069949075982134,0.0
2,5,7121,1,0.7037793207910877,0.0
2,5,7122,1,0.9330889484928802,0.0
2,5,7123,1,0.9350149271738211,0.0
2,5,7124,1,0.9217704673570976,0.0
2,5,7125,1,0.646406069194816,0.0
2,5,7126,1,0.8606352051210954,0.0
2,5,7127,1,0.8024119794718562,0.0
2,5,7128,1,0.7002636551289937,0.0
2,5,7129,1,0.680407296545527,0.0
2,5,7130,1,0.8363228971014675,0.0
2,5,7131,1,0.5703977010783446,0.0
2,5,7132,1,0.7394240431208894,0.0
2,5,7133,1,0.7761579743820866,0.0
2,5,7134,1,0.5621857531505242,0.0
2,5,7135,1,0.7320111189068355,0.0
2,5,7136,1,0.8727956459254606,0.0
2,5,7137,1,0.5070978925905889,0.0
2,5,7138,1,0.8230227726741192,0.0
2,5,7139,1,0.7022393842929044,0.0
2,5,7140,1,0.7211521883282829,0.0
2,5,7141,1,0.748505465428588,0.0
2,5,7142,1,0.7192349126103329,0.0
2,5,7143,1,0.8591637426827929,0.0
2,5,7144,1,0.839728924494185,0.0
2,5,7145,1,0.7798273569888134,0.0
2,5,7146,1,0.8464444961860325,0.0
2,5,7147,1,0.5127445536704353,0.0
