path,status,audit_ids,directory_selector_overlap
/scratch/gpfs/DANQIC/jz4391/bargain/.claude/worktrees/contract-negotiation/visualization/gpt5_nano_analysis.py,protected-other-git-worktree,e43,
/scratch/gpfs/DANQIC/jz4391/bargain/.claude/worktrees/contract-negotiation/visualization/lewis_slides_script_mar_1.py,protected-other-git-worktree,e43,
/scratch/gpfs/DANQIC/jz4391/bargain/.claude/worktrees/contract-negotiation/visualization/visualize_cofunding.py,protected-other-git-worktree,e43,
/scratch/gpfs/DANQIC/jz4391/bargain/.claude/worktrees/contract-negotiation/visualization/visualize_diplomacy.py,protected-other-git-worktree,e43,
/scratch/gpfs/DANQIC/jz4391/bargain/.claude/worktrees/contract-negotiation/visualization/visualize_nonreasoning_tokens.py,protected-other-git-worktree,e43,
/scratch/gpfs/DANQIC/jz4391/bargain/.claude/worktrees/contract-negotiation/visualization/visualize_ttc_scaling.py,protected-other-git-worktree,e43,
/scratch/gpfs/DANQIC/jz4391/bargain/.claude/worktrees/contract-negotiation/visualization/visualize_ttc_scaling_derisk.py,protected-other-git-worktree,e43,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/__init__.py,needed,root_import_closure,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/baseline_label_update_20260907/render.py,needed,e22;e23,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_13_label_review_20260906/render.py,needed,e36,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260816/audit_gpt5nano_identity_candidates.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260816/recreate.py,needed,e16;e17;e18,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260816/recreate_command_r_replacement.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260816/recreate_gpt5nano_high_direct_rerun.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260816/recreate_gpt5nano_high_direct_rerun_interim_24.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260816/recreate_nova_pro_replacement.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/assemble_audit.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/collect_checks.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/compare_assets.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_01/compare.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_01/recover_fonts.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_01/recreate_figure.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_01/run.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_02/reproduce.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_02/scripts/compare.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_02/scripts/finalize_audit.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_02/scripts/rebuild_raw_inputs.py,needed,e01;e02;e03,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_02/scripts/render_figure2.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_02/scripts/render_figure2_original.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/history/predecessor_bilateral_d10b853.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/history/predecessor_multiagent_d10b853.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/history/rollout-2026-08-31T03-07-01-01a056a4-93cd-74f2-87b9-bfad77825be6_line261.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/history/rollout-2026-08-31T03-07-01-01a056a4-93cd-74f2-87b9-bfad77825be6_line275.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/history/rollout-2026-08-31T03-07-01-01a056a4-93cd-74f2-87b9-bfad77825be6_line289.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/history/rollout-2026-08-31T03-07-01-01a056a4-93cd-74f2-87b9-bfad77825be6_line303.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/history/rollout-2026-08-31T03-07-01-01a056a4-93cd-74f2-87b9-bfad77825be6_line317.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/history/rollout-2026-08-31T03-07-01-01a056a4-93cd-74f2-87b9-bfad77825be6_line348.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/history/rollout-2026-08-31T03-07-01-01a056a4-93cd-74f2-87b9-bfad77825be6_line442.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/history/rollout-2026-08-31T04-25-47-01a056ec-b2b9-79f1-9ab1-b479be6ec113_line124.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/history/rollout-2026-08-31T04-25-47-01a056ec-b2b9-79f1-9ab1-b479be6ec113_line20.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/history/rollout-2026-08-31T04-25-47-01a056ec-b2b9-79f1-9ab1-b479be6ec113_line42.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/history/rollout-2026-08-31T04-25-47-01a056ec-b2b9-79f1-9ab1-b479be6ec113_line67.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/history/rollout-2026-08-31T04-25-47-01a056ec-b2b9-79f1-9ab1-b479be6ec113_line74.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/history/rollout-2026-08-31T04-25-47-01a056ec-b2b9-79f1-9ab1-b479be6ec113_line87.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/output/initial_audit_records/run.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/run.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/scripts/compare.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/scripts/endpoint_producer.py,needed,e20,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/scripts/extract_history.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/scripts/fairshare_producer.py,needed,e19;e20;e21,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/scripts/finalize_results.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/scripts/original_aug08.py,needed,e19,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/scripts/original_fairness_source.py,needed,e19,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/scripts/provenance.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/scripts/raw_metrics.py,needed,e19;e20,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/scripts/rebuild_data.py,needed,e19;e20,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/scripts/render_combined.py,needed,e19;e20;e21,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/scripts/render_original_game2.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/scripts/render_retained_values.py,needed,e20,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/scripts/replay_endpoint_environment.py,needed,e20,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_03/scripts/replay_original_game2.py,needed,e19,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_04/history_commands.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_04/reproduction_commands.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_04/scripts/compare.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_04/scripts/data_source.py,needed,e24,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_04/scripts/original_migration_source.py,needed,e24,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_04/scripts/recreate.py,needed,e24,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_04/scripts/render_figure.py,needed,e24,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_04/scripts/search_history.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_04/scripts/verify_annotation_details.py,needed,e24,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_04/scripts/verify_cohort_provenance.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_04/scripts/write_report.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_05/scripts/cohort_base_source_snapshot.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_05/scripts/cohort_source_snapshot.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_05/scripts/finalize_report.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_05/scripts/plot_recreated.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_05/scripts/plot_source_snapshot.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_05/scripts/raw_source_snapshot.py,needed,e07;e09,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_05/scripts/recreate.py,needed,e07;e08;e09,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_06/commands.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_06/dispatch_probes/default_SkylakeX/commands.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_06/dispatch_probes/default_SkylakeX/scripts/recreate.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_06/scripts/analysis_dependency_snapshot.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_06/scripts/compare.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_06/scripts/compare_coretypes.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_06/scripts/probe_coretype.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_06/scripts/producer_snapshot.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_06/scripts/raw_parser_snapshot.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_06/scripts/recreate.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_06/scripts/recreate_historical_candidate.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_06/scripts/scan_structured_integrity.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_07/commands.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_07/commands_integrity_extension.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_07/scripts/compare.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_07/scripts/finalize.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_07/scripts/history_scan.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_07/scripts/inspect_integrity.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_07/scripts/inspect_proposal_integrity.py,needed,e18,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_07/scripts/plot_appendix_gemini_coalitions_source.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_07/scripts/raw_builder_source.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_07/scripts/recreate.py,needed,e18,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_08/reproduce.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_08/scripts/compare.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_08/scripts/finalize_report.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_08/scripts/inspect_later_history.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_08/scripts/make_gemini_coalition_dialogue_slide.py,needed,e27,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_08/scripts/make_gemini_coalition_dialogue_slide_inline_membership.py,needed,e27,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_08/scripts/recreate.py,needed,e27,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_08/scripts/search_history.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_09/audit_inputs.py,needed,e26,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_09/compare.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_09/finalize_result.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_09/plot_coalition_proposed_accepted_by_game_20260823.py,needed,e26,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_09/plot_game1_coalition_conversion_by_family_20260823.py,needed,e26,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_09/recreate.py,needed,e26,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_09/recreate_from_saved_tables.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_09/run_recreation.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_09/verify_source_tables.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_10/commands.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_10/scripts/compare.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_10/scripts/finalize.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_10/scripts/history_and_provenance.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_10/scripts/make_plots.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_10/scripts/plot_dominance_metrics.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_10/scripts/plot_payoff_ratio_with_optimal_rate.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_10/scripts/recreate.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_11/commands.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_11/compare.py,needed,e29,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_11/history_scan.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_11/recreate.py,needed,e29,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_11/verify_raw.py,needed,e29,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_11/write_report.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_12/commands.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_12/logs/historical_configs_april04.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_12/scripts/analyze_lmarena_elo_refresh.py,needed,e35,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_12/scripts/audit_runtime.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_12/scripts/compare.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_12/scripts/finalize_report.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_12/scripts/reproduce.py,needed,e35,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_12/scripts/search_history.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_13/commands.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_13/compare.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_13/inspect_runtime_provenance.py,needed,e36,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_13/producer_snapshot.py,needed,e36,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_13/recreate.py,needed,e36,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_13/search_history.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_13/verify_cohort.py,needed,e36,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_13/write_report.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_14/assemble_report.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_14/audit_versions.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_14/recreate.py,needed,e22;e23,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_14/run.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_14/scan_explicit_integrity.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_14/search_history.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_14/source_recreate_figure_09.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_14/source_recreate_payoff_variance.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_14/source_recreate_payoff_variance_by_model.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_14/verify.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_15/commands.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_15/finalize_report.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_15/original_plot_homogeneous_adversary_baseline_vs_all_gini.py,needed,e23,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_15/original_plot_icml_homogeneous_adversary_main_panels.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_15/recreate.py,needed,e23,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_15/render_figure_15.py,needed,e23,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_15/search_history.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_15/supplemental_checks.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_16/commands.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_16/compare.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_16/history_scan.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_16/reproduce.py,needed,e02;e03,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_16/reproduce.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_16/verify_provenance.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_16/write_report.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_17/commands.sh,needed,e31,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_17/scripts/compare_images.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_17/scripts/recreate_figure17.py,needed,e31,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_17/scripts/source_renderer.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_17/scripts/verify_provenance.py,needed,e31,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_17/scripts/write_result.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_18/commands.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_18/scripts/analyze_n2_baseline_comparison.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_18/scripts/check_empty_preferences.py,needed,e19,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_18/scripts/finalize_report.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_18/scripts/plot_icml_figure14_fairness_polished.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_18/scripts/reconstruct.py,needed,e19,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_18/scripts/search_history.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_19/plot_appendix_llama_overall_overlay_1x3.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_19/recreate.py,needed,e04;e06,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_19/reproduce.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_19/search_history.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_19/write_report.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_20/commands.sh,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_20/finalize.py,unresolved-do-not-delete,,
/scratch/gpfs/DANQIC/jz4391/bargain/analysis/figure_recreation_20260905/figure_20/reproduce.py,needed,e32,
